run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000259000,0.000258047
2,1,1,0.000315000,0.000313779
3,2,1,0.000035000,0.000035085
4,3,1,0.000113000,0.000112211
5,4,1,0.000050000,0.000049761
6,5,1,0.000070000,0.000070009
7,6,1,0.000045000,0.000045392
8,7,1,0.000050000,0.000049761
9,8,1,0.000025000,0.000024946
10,9,1,0.000056000,0.000055491
11,10,1,0.000339000,0.000338646
12,11,1,0.000037000,0.000036787
13,12,1,0.000229000,0.000228734
14,13,1,0.000283000,0.000282639
15,14,1,0.000328000,0.000328140
16,15,1,0.000048000,0.000048228
17,16,1,0.000112000,0.000111283
18,17,1,0.000125000,0.000124110
19,18,1,0.000049000,0.000048913
20,19,1,0.000023000,0.000022247
