run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000064000,0.000063171
2,1,1,0.000018000,0.000017963
3,2,1,0.000017000,0.000016828
4,3,1,0.000018000,0.000018115
5,4,1,0.000016000,0.000016642
6,5,1,0.000017000,0.000016934
7,6,1,0.000015000,0.000014992
8,7,1,0.000015000,0.000015194
9,8,1,0.000015000,0.000015409
10,9,1,0.000012000,0.000012207
11,10,1,0.000015000,0.000015056
12,11,1,0.000016000,0.000015161
13,12,1,0.000015000,0.000014041
14,13,1,0.000016000,0.000015302
15,14,1,0.000015000,0.000014146
16,15,1,0.000015000,0.000014682
17,16,1,0.000016000,0.000015228
18,17,1,0.000015000,0.000015001
19,18,1,0.000013000,0.000013340
20,19,1,0.000014000,0.000013819
