run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000247000,0.000245634
2,1,1,0.000221000,0.000221118
3,2,1,0.000034000,0.000033864
4,3,1,0.000107000,0.000107317
5,4,1,0.000050000,0.000049804
6,5,1,0.000085000,0.000085046
7,6,1,0.000048000,0.000047350
8,7,1,0.000052000,0.000050879
9,8,1,0.000025000,0.000024928
10,9,1,0.000056000,0.000055666
11,10,1,0.000349000,0.000348350
12,11,1,0.000034000,0.000033739
13,12,1,0.000236000,0.000235436
14,13,1,0.000278000,0.000277695
15,14,1,0.000324000,0.000324241
16,15,1,0.000047000,0.000047133
17,16,1,0.000110000,0.000109767
18,17,1,0.000110000,0.000110720
19,18,1,0.000046000,0.000045908
20,19,1,0.000021000,0.000021039
