run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000056000,0.000055367
2,1,1,0.000035000,0.000035538
3,2,1,0.000024000,0.000023344
4,3,1,0.000028000,0.000027760
5,4,1,0.000040000,0.000039628
6,5,1,0.000021000,0.000020413
7,6,1,0.000023000,0.000022848
8,7,1,0.000025000,0.000025040
9,8,1,0.000026000,0.000026341
10,9,1,0.000022000,0.000021746
11,10,1,0.000026000,0.000025290
12,11,1,0.000023000,0.000023088
13,12,1,0.000019000,0.000018338
14,13,1,0.000026000,0.000025262
15,14,1,0.000035000,0.000033954
16,15,1,0.000021000,0.000021006
17,16,1,0.000020000,0.000020212
18,17,1,0.000022000,0.000022378
19,18,1,0.000023000,0.000023280
20,19,1,0.000024000,0.000023750
