run,seed,success,cpu_seconds,wall_seconds
1,0,0,137.387265000,137.399024340
2,1,0,137.292622000,137.298987789
3,2,0,138.885185000,138.888622685
4,3,0,139.702326000,139.705894118
5,4,0,138.318400000,138.321461146
6,5,0,138.800633000,138.808110804
7,6,0,138.344097000,138.349182010
8,7,0,139.437971000,139.442941107
9,8,0,139.075674000,139.079590056
10,9,0,138.191025000,138.194062933
11,10,0,138.571203000,138.574042400
12,11,0,140.021309000,140.024235902
13,12,0,139.783310000,139.787027618
14,13,0,138.264423000,138.267349563
15,14,0,136.645993000,136.653231285
16,15,0,139.772205000,139.775434027
17,16,0,139.790900000,139.794896217
18,17,0,140.144434000,140.147444164
19,18,0,139.076814000,139.079999805
20,19,0,139.122214000,139.125949685
