run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000187000,0.000186480
2,1,1,0.000164000,0.000163488
3,2,1,0.000187000,0.000187177
4,3,1,0.000198000,0.000196869
5,4,1,0.000186000,0.000185438
6,5,1,0.000171000,0.000170481
7,6,1,0.000162000,0.000161604
8,7,1,0.000172000,0.000171887
9,8,1,0.000181000,0.000180745
10,9,1,0.000177000,0.000177578
11,10,1,0.000168000,0.000167999
12,11,1,0.000179000,0.000179008
13,12,1,0.000168000,0.000168239
14,13,1,0.000170000,0.000169873
15,14,1,0.000178000,0.000177717
16,15,1,0.000172000,0.000170952
17,16,1,0.000201000,0.000200906
18,17,1,0.000218000,0.000218317
19,18,1,0.000181000,0.000180365
20,19,1,0.000186000,0.000185800
