run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001041000,0.001039521
2,1,1,0.000895000,0.000894943
3,2,1,0.000895000,0.000894282
4,3,1,0.001026000,0.001026132
5,4,1,0.000999000,0.000999374
6,5,1,0.000865000,0.000864779
7,6,1,0.000908000,0.000907893
8,7,1,0.001311000,0.001309197
9,8,1,0.000932000,0.000930701
10,9,1,0.000923000,0.000922091
11,10,1,0.001028000,0.001026838
12,11,1,0.001021000,0.001020692
13,12,1,0.001310000,0.001310007
14,13,1,0.001110000,0.001109306
15,14,1,0.001031000,0.001030295
16,15,1,0.000997000,0.000996343
17,16,1,0.001031000,0.001031557
18,17,1,0.001038000,0.001037694
19,18,1,0.001232000,0.001231588
20,19,1,0.001118000,0.001117756
