run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.045530000,0.045527174
2,1,1,0.043873000,0.043869784
3,2,1,0.072932000,0.072930533
4,3,1,0.033689000,0.033687241
5,4,1,0.040361000,0.040357257
6,5,1,0.013089000,0.013086433
7,6,1,0.007786000,0.007784345
8,7,1,0.046661000,0.046668454
9,8,1,0.187446000,0.187463318
10,9,1,0.039510000,0.039507458
11,10,1,0.329997000,0.329994995
12,11,1,0.237858000,0.237888214
13,12,1,0.025983000,0.025980493
14,13,1,0.237620000,0.237617344
15,14,1,0.547291000,0.547288072
16,15,1,0.045019000,0.045015809
17,16,1,0.028979000,0.028976520
18,17,1,0.061812000,0.061826776
19,18,1,0.010296000,0.010292158
20,19,1,0.153645000,0.153659353
