run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001063000,0.001061274
2,1,1,0.000949000,0.000949012
3,2,1,0.000998000,0.000997755
4,3,1,0.000816000,0.000815283
5,4,1,0.000933000,0.000932836
6,5,1,0.000897000,0.000896741
7,6,1,0.000859000,0.000859085
8,7,1,0.000929000,0.000928426
9,8,1,0.000934000,0.000933587
10,9,1,0.000919000,0.000917747
11,10,1,0.000868000,0.000867590
12,11,1,0.000929000,0.000929360
13,12,1,0.001057000,0.001056856
14,13,1,0.000954000,0.000953197
15,14,1,0.000882000,0.000881353
16,15,1,0.001085000,0.001083999
17,16,1,0.000965000,0.000964860
18,17,1,0.001384000,0.001381659
19,18,1,0.001379000,0.001378341
20,19,1,0.001369000,0.001368517
