run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001124000,0.001120261
2,1,1,0.000890000,0.000889989
3,2,1,0.001072000,0.001068828
4,3,1,0.001316000,0.001314682
5,4,1,0.001386000,0.001384450
6,5,1,0.001309000,0.001307424
7,6,1,0.001236000,0.001234812
8,7,1,0.001177000,0.001175638
9,8,1,0.001008000,0.001008421
10,9,1,0.000983000,0.000981783
11,10,1,0.000962000,0.000961289
12,11,1,0.001019000,0.001018190
13,12,1,0.001042000,0.001042123
14,13,1,0.000955000,0.000955185
15,14,1,0.000882000,0.000881451
16,15,1,0.000977000,0.000976325
17,16,1,0.001175000,0.001173740
18,17,1,0.001106000,0.001104107
19,18,1,0.001145000,0.001144637
20,19,1,0.000926000,0.000925500
