run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.047348000,0.047345723
2,1,1,0.047881000,0.047878644
3,2,1,0.003475000,0.003473410
4,3,1,0.029619000,0.029617078
5,4,1,0.007922000,0.007920426
6,5,1,0.002559000,0.002557276
7,6,1,0.007200000,0.007198466
8,7,1,0.016799000,0.016797296
9,8,1,0.003229000,0.003227780
10,9,1,0.014777000,0.014774603
11,10,1,0.041070000,0.041066846
12,11,1,0.022973000,0.022970758
13,12,1,0.003941000,0.003940587
14,13,1,0.009192000,0.009190041
15,14,1,0.007718000,0.007716275
16,15,1,0.003200000,0.003200315
17,16,1,0.031085000,0.031082914
18,17,1,0.050237000,0.050234191
19,18,1,0.012109000,0.012105655
20,19,1,0.013404000,0.013402343
