run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001128000,0.001126466
2,1,1,0.001090000,0.001089528
3,2,1,0.001449000,0.001448079
4,3,1,0.000951000,0.000950601
5,4,1,0.001113000,0.001112538
6,5,1,0.001251000,0.001250465
7,6,1,0.001002000,0.001001522
8,7,1,0.001070000,0.001067456
9,8,1,0.001082000,0.001081924
10,9,1,0.000900000,0.000899837
11,10,1,0.001219000,0.001216241
12,11,1,0.001296000,0.001295542
13,12,1,0.001063000,0.001062409
14,13,1,0.001029000,0.001029070
15,14,1,0.001032000,0.001031859
16,15,1,0.001141000,0.001140048
17,16,1,0.000918000,0.000917557
18,17,1,0.001023000,0.001021923
19,18,1,0.001009000,0.001009284
20,19,1,0.001125000,0.001124645
