name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage
GEOM100.col,100,547,64,9800,46304,OPTIMAL,50,0.659339,0.526698,1.18604,66.01562
GEOM100a.col,100,992,91,13000,90381,OPTIMAL,66,2.32605,250.534,252.86,137.88281
GEOM100b.col,100,1050,121,14000,101401,OPTIMAL,71,5.92276,90.7835,96.7062,120.67969
GEOM110.col,110,638,64,10780,52713,OPTIMAL,50,0.751123,0.635129,1.38625,70.125
GEOM110a.col,110,1207,109,14960,111887,OPTIMAL,69,4.94133,94.1386,99.0799,113.57031
GEOM110b.col,110,1256,121,16720,128787,OPTIMAL,77,6.20169,177.046,183.248,152.38672
GEOM120.col,120,773,73,13920,72555,OPTIMAL,59,1.05785,1.61029,2.66814,75.40234
GEOM120a.col,120,1434,109,19440,154915,OPTIMAL,82,4.28756,106.778,111.065,126.80469
GEOM120b.col,120,1491,123,19680,161503,OPTIMAL,83,6.8386,2008.21,2015.05,248.9375
GEOM20.col,20,20,24,800,1981,OPTIMAL,21,0.00725192,0.000926868,0.00817879,45.41797
GEOM20a.col,20,37,24,760,2204,OPTIMAL,20,0.0130724,0.00172048,0.0147929,45.16797
GEOM20b.col,20,32,16,480,1325,OPTIMAL,13,0.00491201,0.000783108,0.00569512,45.35156
GEOM30.col,30,50,33,1620,4561,OPTIMAL,28,0.0225407,0.00325498,0.0257956,45.28906
GEOM30a.col,30,81,32,1560,5197,OPTIMAL,27,0.0263665,0.00325636,0.0296229,45.84375
GEOM30b.col,30,81,27,1500,4996,OPTIMAL,26,0.0141094,0.00160812,0.0157176,45.35547
GEOM40.col,40,78,33,2160,6387,OPTIMAL,28,0.0357687,0.00468993,0.0404586,45.35156
GEOM40a.col,40,146,50,2880,10977,OPTIMAL,37,0.133583,0.0349574,0.168541,55.45703
GEOM40b.col,40,157,40,2560,10105,OPTIMAL,33,0.0706544,0.0180567,0.0887111,45.35547
GEOM50.col,50,127,36,2700,8780,OPTIMAL,28,0.0716529,0.00625843,0.0779113,45.41797
GEOM50a.col,50,238,61,4900,21413,OPTIMAL,50,0.222274,0.322014,0.544288,60.26172
GEOM50b.col,50,249,54,3400,15217,OPTIMAL,35,0.304918,0.084601,0.389519,57.21484
GEOM60.col,60,185,36,3840,13541,OPTIMAL,33,0.0486479,0.00659793,0.0552458,45.35156
GEOM60a.col,60,339,61,5880,28312,OPTIMAL,50,0.298033,0.326795,0.624828,61.51562
GEOM60b.col,60,366,63,4800,24181,OPTIMAL,41,0.553815,1.41299,1.9668,62.44922
GEOM70.col,70,267,44,5180,20170,OPTIMAL,38,0.128476,0.0261439,0.154619,57.48438
GEOM70a.col,70,459,72,8400,44271,OPTIMAL,61,0.491941,1.69108,2.18302,67.60156
GEOM70b.col,70,488,76,6440,35259,OPTIMAL,47,1.0774,1.68045,2.75785,65.15625
GEOM80.col,80,349,54,6400,26681,OPTIMAL,41,0.36023,0.0666609,0.426891,58.5625
GEOM80a.col,80,612,79,9920,57705,OPTIMAL,63,0.919855,2.88866,3.80851,102.05469
GEOM80b.col,80,663,98,9440,57918,OPTIMAL,60,2.42723,4.36116,6.7884,102.14844
GEOM90.col,90,441,54,8100,35956,OPTIMAL,46,0.312655,0.160164,0.472819,61.87891
GEOM90a.col,90,789,80,11160,71149,OPTIMAL,63,1.24453,6.74346,7.98799,108.17188
GEOM90b.col,90,860,109,12240,82871,OPTIMAL,69,3.74035,21.3355,25.0758,111.08203
c21_1_d1.col,21,105,8,252,1114,OPTIMAL,7,0.00229746,0.00155558,0.00385304,45.84375
c21_1_d2.col,21,105,8,252,1114,OPTIMAL,7,0.00258995,0.00175706,0.00434702,45.84375
c21_2_d1.col,21,105,11,336,1492,OPTIMAL,9,0.00546255,0.00204162,0.00750417,45.54297
c21_2_d2.col,21,105,11,336,1492,OPTIMAL,9,0.00450359,0.00202229,0.00652589,45.90234
c21_3_d1.col,21,105,8,252,1114,OPTIMAL,7,0.0022913,0.0015728,0.00386409,45.35156
c21_3_d2.col,21,105,8,252,1114,OPTIMAL,7,0.00249991,0.00171734,0.00421725,45.35547
c21_4_d1.col,21,105,11,336,1492,OPTIMAL,9,0.00440152,0.00193585,0.00633737,45.35547
c21_4_d2.col,21,105,11,336,1492,OPTIMAL,9,0.00448748,0.00196339,0.00645086,45.35156
c21_5_d1.col,21,105,8,252,1114,OPTIMAL,7,0.00269122,0.00135666,0.00404789,45.35547
c21_5_d2.col,21,105,8,252,1114,OPTIMAL,7,0.00285681,0.00153629,0.0043931,45.35547
c21_6_d1.col,21,105,11,336,1492,OPTIMAL,9,0.00439462,0.00200597,0.00640059,45.35156
c21_6_d2.col,21,105,11,336,1492,OPTIMAL,9,0.004347,0.00196893,0.00631593,45.41797
c21_7_d1.col,21,105,8,252,1114,OPTIMAL,7,0.00330596,0.00217943,0.00548539,45.47266
c21_7_d2.col,21,105,8,252,1114,OPTIMAL,7,0.00224875,0.00146007,0.00370882,45.35547
c21_8_d1.col,21,105,11,336,1492,OPTIMAL,9,0.00449854,0.00213173,0.00663027,45.35547
c21_8_d2.col,21,105,11,336,1492,OPTIMAL,9,0.00441958,0.00206587,0.00648545,45.35547
c55_1_d1.col,55,362,8,660,3438,OPTIMAL,7,0.00732346,0.00350181,0.0108253,45.84375
c55_2_d2.col,55,362,8,660,3438,OPTIMAL,7,0.00898747,0.00377843,0.0127659,45.84375
