run,seed,success,cpu_seconds,wall_seconds
1,0,0,130.261931000,130.264990159
2,1,0,130.528976000,130.531667214
3,2,0,130.341892000,130.344804855
4,3,0,130.212225000,130.214844799
5,4,0,130.804544000,130.807408055
6,5,0,130.320808000,130.323972297
7,6,0,130.351164000,130.353665498
8,7,0,129.794440000,129.797587307
9,8,0,130.732670000,130.735455256
10,9,0,130.157504000,130.160030408
11,10,0,130.876961000,130.879655749
12,11,0,131.085507000,131.090627366
13,12,0,130.314884000,130.317449682
14,13,0,131.303068000,131.307170658
15,14,0,130.192860000,130.195853249
16,15,0,130.082843000,130.085821163
17,16,0,130.837003000,130.841398724
18,17,0,130.433784000,130.436802162
19,18,0,131.391452000,131.394261395
20,19,0,130.741778000,130.744772259
