run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001961000,0.001959140
2,1,1,0.002006000,0.002011058
3,2,1,0.001448000,0.001448645
4,3,1,0.001346000,0.001345392
5,4,1,0.000871000,0.000870868
6,5,1,0.002412000,0.002411519
7,6,1,0.001483000,0.001482931
8,7,1,0.000799000,0.000798037
9,8,1,0.003285000,0.003284147
10,9,1,0.003220000,0.003220026
11,10,1,0.000746000,0.000745628
12,11,1,0.001147000,0.001146106
13,12,1,0.002265000,0.002264072
14,13,1,0.002152000,0.002151871
15,14,1,0.004806000,0.004806046
16,15,1,0.001280000,0.001280047
17,16,1,0.004048000,0.004047435
18,17,1,0.000803000,0.000803291
19,18,1,0.002336000,0.002336209
20,19,1,0.002126000,0.002126479
