run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000423000,0.000420910
2,1,1,0.000429000,0.000429286
3,2,1,0.000532000,0.000531459
4,3,1,0.000623000,0.000623015
5,4,1,0.000493000,0.000492502
6,5,1,0.000621000,0.000621451
7,6,1,0.000580000,0.000579620
8,7,1,0.000517000,0.000517080
9,8,1,0.000483000,0.000482844
10,9,1,0.001611000,0.001616059
11,10,1,0.000476000,0.000475539
12,11,1,0.000427000,0.000426086
13,12,1,0.000763000,0.000762454
14,13,1,0.000578000,0.000577499
15,14,1,0.000574000,0.000573715
16,15,1,0.000536000,0.000535282
17,16,1,0.000480000,0.000479634
18,17,1,0.000423000,0.000422975
19,18,1,0.000534000,0.000533836
20,19,1,0.000452000,0.000452300
