run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001178000,0.001177464
2,1,1,0.001209000,0.001208741
3,2,1,0.001117000,0.001117235
4,3,1,0.001047000,0.001046773
5,4,1,0.001157000,0.001156439
6,5,1,0.001145000,0.001144251
7,6,1,0.001209000,0.001209611
8,7,1,0.001082000,0.001081447
9,8,1,0.001130000,0.001130183
10,9,1,0.001247000,0.001246775
11,10,1,0.001134000,0.001133720
12,11,1,0.001164000,0.001163183
13,12,1,0.001377000,0.001376277
14,13,1,0.001163000,0.001162572
15,14,1,0.001142000,0.001142032
16,15,1,0.001131000,0.001131017
17,16,1,0.001117000,0.001117394
18,17,1,0.001046000,0.001046273
19,18,1,0.001172000,0.001172230
20,19,1,0.001100000,0.001099946
