run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001700000,0.001699745
2,1,1,0.001596000,0.001595198
3,2,1,0.001533000,0.001532535
4,3,1,0.001504000,0.001503003
5,4,1,0.001160000,0.001159649
6,5,1,0.001299000,0.001299141
7,6,1,0.001427000,0.001425767
8,7,1,0.001444000,0.001443523
9,8,1,0.001285000,0.001285539
10,9,1,0.001896000,0.001895452
11,10,1,0.001602000,0.001600747
12,11,1,0.001327000,0.001326777
13,12,1,0.001446000,0.001445449
14,13,1,0.002039000,0.002038529
15,14,1,0.001157000,0.001156071
16,15,1,0.001225000,0.001225112
17,16,1,0.001429000,0.001428717
18,17,1,0.001507000,0.001507029
19,18,1,0.001175000,0.001174216
20,19,1,0.001276000,0.001275807
