run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001184000,0.001182876
2,1,1,0.001154000,0.001153734
3,2,1,0.001132000,0.001132447
4,3,1,0.001140000,0.001139264
5,4,1,0.001088000,0.001087828
6,5,1,0.001149000,0.001148714
7,6,1,0.001084000,0.001084050
8,7,1,0.001180000,0.001180053
9,8,1,0.001306000,0.001305476
10,9,1,0.001054000,0.001054259
11,10,1,0.001276000,0.001275039
12,11,1,0.001071000,0.001071358
13,12,1,0.001153000,0.001153302
14,13,1,0.001182000,0.001181751
15,14,1,0.001083000,0.001082760
16,15,1,0.001118000,0.001117780
17,16,1,0.001014000,0.001014417
18,17,1,0.001150000,0.001149945
19,18,1,0.001170000,0.001170397
20,19,1,0.001084000,0.001083853
