run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.020994000,0.020995658
2,1,1,0.020018000,0.020016882
3,2,1,0.023853000,0.023852243
4,3,1,0.010878000,0.010877505
5,4,1,0.030298000,0.030296627
6,5,1,0.310457000,0.310462597
7,6,1,0.104344000,0.104343277
8,7,1,0.265053000,0.265051806
9,8,1,0.006975000,0.006974767
10,9,1,0.421082000,0.421088472
11,10,1,0.076410000,0.076408812
12,11,1,0.034015000,0.034014268
13,12,1,0.087012000,0.087010694
14,13,1,0.060936000,0.060942686
15,14,1,0.030928000,0.030926801
16,15,1,0.079766000,0.079764714
17,16,1,0.074653000,0.074652454
18,17,1,0.014759000,0.014758548
19,18,1,0.048779000,0.048778822
20,19,1,0.151314000,0.151312368
