run,seed,success,cpu_seconds,wall_seconds
1,0,1,1.810659000,1.811277755
2,1,1,1.789357000,1.789417320
3,2,1,1.331997000,1.332008807
4,3,1,2.209407000,2.209427127
5,4,1,0.459202000,0.459208360
6,5,1,0.710552000,0.710567322
7,6,1,2.167756000,2.167780916
8,7,1,1.345028000,1.345104189
9,8,1,0.347586000,0.347584090
10,9,1,1.546495000,1.546508150
11,10,1,0.062379000,0.062382366
12,11,1,0.703222000,0.703228631
13,12,1,0.369179000,0.369177592
14,13,1,1.463638000,1.463645303
15,14,1,2.056314000,2.056353033
16,15,1,0.413447000,0.413458077
17,16,1,0.097653000,0.097651742
18,17,1,0.798658000,0.798663972
19,18,1,1.931207000,1.931234286
20,19,1,0.997004000,0.997015597
