run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.003171000,0.003170211
2,1,1,0.003130000,0.003130387
3,2,1,0.001629000,0.001629063
4,3,1,0.002807000,0.002806566
5,4,1,0.004997000,0.005003764
6,5,1,0.001510000,0.001509578
7,6,1,0.004701000,0.004701329
8,7,1,0.002073000,0.002072823
9,8,1,0.003273000,0.003272033
10,9,1,0.003679000,0.003678874
11,10,1,0.002023000,0.002021548
12,11,1,0.002375000,0.002374793
13,12,1,0.001985000,0.001984632
14,13,1,0.002213000,0.002213002
15,14,1,0.002226000,0.002224985
16,15,1,0.002015000,0.002014160
17,16,1,0.002992000,0.002991790
18,17,1,0.007338000,0.007338028
19,18,1,0.004192000,0.004190303
20,19,1,0.003569000,0.003568145
