run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000501000,0.000499909
2,1,1,0.000509000,0.000508342
3,2,1,0.000366000,0.000366594
4,3,1,0.001783000,0.001782857
5,4,1,0.000532000,0.000532269
6,5,1,0.000488000,0.000487455
7,6,1,0.000771000,0.000770144
8,7,1,0.000499000,0.000498507
9,8,1,0.000408000,0.000407960
10,9,1,0.000459000,0.000458678
11,10,1,0.000425000,0.000444601
12,11,1,0.000471000,0.000470747
13,12,1,0.000743000,0.000743440
14,13,1,0.000766000,0.000765535
15,14,1,0.000384000,0.000383459
16,15,1,0.000609000,0.000609179
17,16,1,0.000432000,0.000431269
18,17,1,0.001244000,0.001242773
19,18,1,0.000578000,0.000577683
20,19,1,0.000350000,0.000349838
