run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.014910000,0.014908341
2,1,1,0.014683000,0.014682049
3,2,1,0.001054000,0.001054191
4,3,1,0.000725000,0.000724363
5,4,1,0.001689000,0.001687970
6,5,1,0.000770000,0.000770160
7,6,1,0.015326000,0.015325764
8,7,1,0.013185000,0.013184735
9,8,1,0.001467000,0.001466436
10,9,1,0.004545000,0.004544966
11,10,1,0.015853000,0.015852444
12,11,1,0.001148000,0.001147571
13,12,1,0.006650000,0.006649161
14,13,1,0.009569000,0.009568852
15,14,1,0.013177000,0.013175971
16,15,1,0.006765000,0.006763943
17,16,1,0.010713000,0.010713028
18,17,1,0.025929000,0.025928162
19,18,1,0.007131000,0.007130572
20,19,1,0.001804000,0.001804589
