run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001098000,0.001097064
2,1,1,0.000995000,0.000994332
3,2,1,0.000819000,0.000819072
4,3,1,0.000761000,0.000761274
5,4,1,0.001017000,0.001015904
6,5,1,0.000833000,0.000832586
7,6,1,0.000731000,0.000730951
8,7,1,0.001692000,0.001691802
9,8,1,0.001629000,0.001628862
10,9,1,0.004438000,0.004437366
11,10,1,0.001213000,0.001213184
12,11,1,0.000689000,0.000689069
13,12,1,0.001669000,0.001668712
14,13,1,0.001010000,0.001009365
15,14,1,0.003255000,0.003254356
16,15,1,0.001664000,0.001663565
17,16,1,0.000914000,0.000914142
18,17,1,0.000936000,0.000935148
19,18,1,0.003400000,0.003399185
20,19,1,0.003773000,0.003772741
