run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000653000,0.000651592
2,1,1,0.000606000,0.000605626
3,2,1,0.000628000,0.000627278
4,3,1,0.000590000,0.000590246
5,4,1,0.000565000,0.000564071
6,5,1,0.000618000,0.000617376
7,6,1,0.000577000,0.000575864
8,7,1,0.000606000,0.000605599
9,8,1,0.000652000,0.000659754
10,9,1,0.000562000,0.000561418
11,10,1,0.000595000,0.000594384
12,11,1,0.000590000,0.000589767
13,12,1,0.000565000,0.000565512
14,13,1,0.000822000,0.000820897
15,14,1,0.001134000,0.001133753
16,15,1,0.000625000,0.000625350
17,16,1,0.000567000,0.000566766
18,17,1,0.000588000,0.000587859
19,18,1,0.000546000,0.000546248
20,19,1,0.000634000,0.000633902
