run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001800000,0.001798996
2,1,1,0.001763000,0.001762778
3,2,1,0.002861000,0.002860284
4,3,1,0.005902000,0.005901427
5,4,1,0.004318000,0.004317390
6,5,1,0.002128000,0.002127485
7,6,1,0.002514000,0.002514293
8,7,1,0.009043000,0.009042466
9,8,1,0.001183000,0.001183144
10,9,1,0.003668000,0.003667566
11,10,1,0.003498000,0.003497447
12,11,1,0.010953000,0.010951576
13,12,1,0.009292000,0.009291749
14,13,1,0.003125000,0.003124230
15,14,1,0.005935000,0.005935215
16,15,1,0.001029000,0.001028805
17,16,1,0.001992000,0.001991673
18,17,1,0.005347000,0.005346669
19,18,1,0.001524000,0.001523672
20,19,1,0.002123000,0.002122835
