run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000634000,0.000632293
2,1,1,0.000592000,0.000591662
3,2,1,0.000567000,0.000566624
4,3,1,0.000659000,0.000665359
5,4,1,0.000651000,0.000650908
6,5,1,0.000598000,0.000597651
7,6,1,0.000570000,0.000569604
8,7,1,0.000749000,0.000748231
9,8,1,0.000683000,0.000682015
10,9,1,0.000760000,0.000759333
11,10,1,0.000587000,0.000586548
12,11,1,0.000659000,0.000659219
13,12,1,0.000673000,0.000672279
14,13,1,0.000554000,0.000553103
15,14,1,0.000636000,0.000635341
16,15,1,0.000628000,0.000626985
17,16,1,0.000722000,0.000721985
18,17,1,0.000582000,0.000580815
19,18,1,0.000609000,0.000608168
20,19,1,0.000829000,0.000827818
