run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.044753000,0.044752102
2,1,1,0.045106000,0.045105625
3,2,1,1.492203000,1.492219820
4,3,1,1.989193000,1.989249717
5,4,1,1.645258000,1.645295848
6,5,1,1.103750000,1.103765233
7,6,1,1.209139000,1.209154706
8,7,1,1.659853000,1.659887001
9,8,1,1.277953000,1.278002411
10,9,1,1.686092000,1.686107272
11,10,1,0.625532000,0.625558690
12,11,1,3.665960000,3.666034591
13,12,1,4.813056000,4.813142853
14,13,1,0.873366000,0.873364272
15,14,1,1.373249000,1.373276881
16,15,1,2.709692000,2.709712106
17,16,1,1.284915000,1.284967674
18,17,1,2.071989000,2.072023506
19,18,1,1.068568000,1.068601129
20,19,1,0.996190000,0.996189051
