run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000903000,0.000901938
2,1,1,0.000893000,0.000892552
3,2,1,0.002630000,0.002629751
4,3,1,0.009596000,0.009595188
5,4,1,0.000548000,0.000548206
6,5,1,0.009654000,0.009653750
7,6,1,0.036740000,0.036739743
8,7,1,0.042616000,0.042614474
9,8,1,0.003612000,0.003611126
10,9,1,0.005852000,0.005850899
11,10,1,0.004684000,0.004683681
12,11,1,0.008854000,0.008853456
13,12,1,0.006582000,0.006582237
14,13,1,0.001840000,0.001840117
15,14,1,0.027158000,0.027157247
16,15,1,0.010955000,0.010955193
17,16,1,0.009685000,0.009684920
18,17,1,0.031500000,0.031499718
19,18,1,0.005120000,0.005119692
20,19,1,0.005067000,0.005066746
