run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001716000,0.001715721
2,1,1,0.001795000,0.001793952
3,2,1,0.000482000,0.000482665
4,3,1,0.001215000,0.001214612
5,4,1,0.001563000,0.001562366
6,5,1,0.005356000,0.005355828
7,6,1,0.001457000,0.001457022
8,7,1,0.001608000,0.001607872
9,8,1,0.000580000,0.000579774
10,9,1,0.003063000,0.003062997
11,10,1,0.000636000,0.000635202
12,11,1,0.005851000,0.005850804
13,12,1,0.001092000,0.001091883
14,13,1,0.000810000,0.000809185
15,14,1,0.000982000,0.000982466
16,15,1,0.002487000,0.002486726
17,16,1,0.000718000,0.000716865
18,17,1,0.000655000,0.000655012
19,18,1,0.000761000,0.000760345
20,19,1,0.002936000,0.002997875
