run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000207000,0.000206205
2,1,1,0.000203000,0.000203453
3,2,1,0.000228000,0.000226748
4,3,1,0.000293000,0.000292236
5,4,1,0.000186000,0.000185796
6,5,1,0.000178000,0.000178556
7,6,1,0.000177000,0.000176903
8,7,1,0.000193000,0.000192778
9,8,1,0.000223000,0.000222884
10,9,1,0.000191000,0.000190073
11,10,1,0.000201000,0.000200912
12,11,1,0.000190000,0.000189308
13,12,1,0.000173000,0.000172925
14,13,1,0.000201000,0.000201082
15,14,1,0.000178000,0.000177036
16,15,1,0.000213000,0.000213393
17,16,1,0.000174000,0.000174448
18,17,1,0.000183000,0.000182127
19,18,1,0.000196000,0.000195504
20,19,1,0.000188000,0.000187278
