run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000043000,0.000042381
2,1,1,0.000018000,0.000018683
3,2,1,0.000021000,0.000020199
4,3,1,0.000020000,0.000019382
5,4,1,0.000020000,0.000020021
6,5,1,0.000020000,0.000019318
7,6,1,0.000019000,0.000018691
8,7,1,0.000019000,0.000019418
9,8,1,0.000019000,0.000019146
10,9,1,0.000017000,0.000017305
11,10,1,0.000019000,0.000018634
12,11,1,0.000018000,0.000017789
13,12,1,0.000019000,0.000018783
14,13,1,0.000019000,0.000018867
15,14,1,0.000018000,0.000017761
16,15,1,0.000019000,0.000018578
17,16,1,0.000017000,0.000016725
18,17,1,0.000019000,0.000018401
19,18,1,0.000018000,0.000017715
20,19,1,0.000018000,0.000017702
