run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000068000,0.000066571
2,1,1,0.000038000,0.000038063
3,2,1,0.000024000,0.000023972
4,3,1,0.000028000,0.000028120
5,4,1,0.000052000,0.000051835
6,5,1,0.000022000,0.000021698
7,6,1,0.000023000,0.000023053
8,7,1,0.000025000,0.000025059
9,8,1,0.000026000,0.000026158
10,9,1,0.000022000,0.000020894
11,10,1,0.000025000,0.000024422
12,11,1,0.000022000,0.000021966
13,12,1,0.000018000,0.000018233
14,13,1,0.000025000,0.000024392
15,14,1,0.000034000,0.000033626
16,15,1,0.000022000,0.000021135
17,16,1,0.000022000,0.000021426
18,17,1,0.000024000,0.000023511
19,18,1,0.000024000,0.000024100
20,19,1,0.000024000,0.000024205
