run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000273000,0.000271475
2,1,1,0.000259000,0.000258548
3,2,1,0.000291000,0.000290394
4,3,1,0.000250000,0.000250525
5,4,1,0.000256000,0.000256166
6,5,1,0.000306000,0.000306587
7,6,1,0.000304000,0.000304149
8,7,1,0.000280000,0.000280436
9,8,1,0.000273000,0.000272429
10,9,1,0.000281000,0.000281138
11,10,1,0.000281000,0.000280691
12,11,1,0.000335000,0.000334953
13,12,1,0.000260000,0.000259768
14,13,1,0.000262000,0.000261373
15,14,1,0.000268000,0.000267781
16,15,1,0.000280000,0.000279675
17,16,1,0.000265000,0.000264346
18,17,1,0.000259000,0.000258994
19,18,1,0.000254000,0.000254396
20,19,1,0.000244000,0.000243999
