run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000290000,0.000288925
2,1,1,0.000379000,0.000378803
3,2,1,0.000369000,0.000369041
4,3,1,0.000261000,0.000260734
5,4,1,0.000300000,0.000299585
6,5,1,0.000270000,0.000270479
7,6,1,0.000380000,0.000380331
8,7,1,0.000385000,0.000385147
9,8,1,0.000268000,0.000267257
10,9,1,0.000273000,0.000273277
11,10,1,0.000292000,0.000292394
12,11,1,0.000299000,0.000298335
13,12,1,0.000269000,0.000269486
14,13,1,0.000288000,0.000288432
15,14,1,0.000343000,0.000347567
16,15,1,0.000350000,0.000349574
17,16,1,0.000305000,0.000304981
18,17,1,0.000316000,0.000315767
19,18,1,0.000269000,0.000268535
20,19,1,0.000337000,0.000336514
