run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000291000,0.000290935
2,1,1,0.000275000,0.000275022
3,2,1,0.000296000,0.000295174
4,3,1,0.000293000,0.000293070
5,4,1,0.000314000,0.000313716
6,5,1,0.000286000,0.000285520
7,6,1,0.000343000,0.000342786
8,7,1,0.000270000,0.000269771
9,8,1,0.000294000,0.000294123
10,9,1,0.000264000,0.000262941
11,10,1,0.000294000,0.000293594
12,11,1,0.000311000,0.000310752
13,12,1,0.000299000,0.000298945
14,13,1,0.000299000,0.000298858
15,14,1,0.000326000,0.000325653
16,15,1,0.000264000,0.000263913
17,16,1,0.000267000,0.000267659
18,17,1,0.000276000,0.000276021
19,18,1,0.000279000,0.000278260
20,19,1,0.000315000,0.000314131
