run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000094000,0.000093036
2,1,1,0.000019000,0.000019196
3,2,1,0.000019000,0.000018485
4,3,1,0.000020000,0.000019623
5,4,1,0.000018000,0.000017773
6,5,1,0.000019000,0.000018384
7,6,1,0.000047000,0.000047170
8,7,1,0.000018000,0.000018442
9,8,1,0.000017000,0.000017215
10,9,1,0.000014000,0.000013508
11,10,1,0.000017000,0.000016635
12,11,1,0.000016000,0.000016407
13,12,1,0.000016000,0.000015496
14,13,1,0.000017000,0.000016292
15,14,1,0.000016000,0.000014931
16,15,1,0.000016000,0.000015677
17,16,1,0.000016000,0.000015471
18,17,1,0.000015000,0.000015151
19,18,1,0.000013000,0.000013617
20,19,1,0.000014000,0.000013569
