run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000072000,0.000071116
2,1,1,0.000053000,0.000053068
3,2,1,0.000031000,0.000031222
4,3,1,0.000020000,0.000020437
5,4,1,0.000078000,0.000077652
6,5,1,0.000021000,0.000020992
7,6,1,0.000035000,0.000034557
8,7,1,0.000060000,0.000060046
9,8,1,0.000066000,0.000065589
10,9,1,0.000030000,0.000030371
11,10,1,0.000018000,0.000017989
12,11,1,0.000023000,0.000023565
13,12,1,0.000029000,0.000028646
14,13,1,0.000016000,0.000015545
15,14,1,0.000040000,0.000039619
16,15,1,0.000017000,0.000017094
17,16,1,0.000019000,0.000018818
18,17,1,0.000022000,0.000022010
19,18,1,0.000039000,0.000039067
20,19,1,0.000019000,0.000018971
