run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000058000,0.000058353
2,1,1,0.000040000,0.000038856
3,2,1,0.000039000,0.000038230
4,3,1,0.000039000,0.000039201
5,4,1,0.000037000,0.000037122
6,5,1,0.000035000,0.000034878
7,6,1,0.000066000,0.000065561
8,7,1,0.000036000,0.000036029
9,8,1,0.000037000,0.000036677
10,9,1,0.000037000,0.000037633
11,10,1,0.000053000,0.000052369
12,11,1,0.000094000,0.000093609
13,12,1,0.000049000,0.000049190
14,13,1,0.000043000,0.000042275
15,14,1,0.000052000,0.000051892
16,15,1,0.000046000,0.000046108
17,16,1,0.000040000,0.000039085
18,17,1,0.000042000,0.000041705
19,18,1,0.000039000,0.000038653
20,19,1,0.000038000,0.000037877
