run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000066000,0.000065294
2,1,1,0.000048000,0.000047301
3,2,1,0.000039000,0.000038773
4,3,1,0.000038000,0.000038425
5,4,1,0.000046000,0.000045910
6,5,1,0.000039000,0.000038777
7,6,1,0.000036000,0.000036095
8,7,1,0.000033000,0.000032723
9,8,1,0.000042000,0.000041807
10,9,1,0.000034000,0.000033328
11,10,1,0.000037000,0.000036799
12,11,1,0.000041000,0.000040431
13,12,1,0.000035000,0.000034967
14,13,1,0.000037000,0.000036659
15,14,1,0.000034000,0.000033907
16,15,1,0.000046000,0.000045170
17,16,1,0.000038000,0.000037568
18,17,1,0.000035000,0.000035049
19,18,1,0.000043000,0.000043438
20,19,1,0.000038000,0.000037906
