run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000268000,0.000266976
2,1,1,0.000247000,0.000246501
3,2,1,0.000157000,0.000156536
4,3,1,0.000625000,0.000624568
5,4,1,0.000359000,0.000358930
6,5,1,0.000073000,0.000072954
7,6,1,0.000112000,0.000111972
8,7,1,0.000052000,0.000052140
9,8,1,0.000056000,0.000054865
10,9,1,0.000369000,0.000368756
11,10,1,0.000091000,0.000090452
12,11,1,0.000309000,0.000308998
13,12,1,0.000428000,0.000427671
14,13,1,0.000065000,0.000064944
15,14,1,0.000275000,0.000274894
16,15,1,0.000276000,0.000275608
17,16,1,0.000051000,0.000050922
18,17,1,0.000141000,0.000141421
19,18,1,0.000141000,0.000140482
20,19,1,0.000602000,0.000601319
