run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000119000,0.000117825
2,1,1,0.000095000,0.000094180
3,2,1,0.000072000,0.000071888
4,3,1,0.000049000,0.000048866
5,4,1,0.000052000,0.000051876
6,5,1,0.000051000,0.000050568
7,6,1,0.000051000,0.000050969
8,7,1,0.000057000,0.000056501
9,8,1,0.000045000,0.000044100
10,9,1,0.000067000,0.000067462
11,10,1,0.000072000,0.000072098
12,11,1,0.000094000,0.000093280
13,12,1,0.000060000,0.000059769
14,13,1,0.000093000,0.000092445
15,14,1,0.000064000,0.000064250
16,15,1,0.000069000,0.000068193
17,16,1,0.000065000,0.000064307
18,17,1,0.000051000,0.000051423
19,18,1,0.000062000,0.000061532
20,19,1,0.000056000,0.000056047
