run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000075000,0.000073413
2,1,1,0.000055000,0.000055444
3,2,1,0.000033000,0.000032192
4,3,1,0.000060000,0.000060298
5,4,1,0.000083000,0.000082867
6,5,1,0.000021000,0.000020526
7,6,1,0.000036000,0.000036291
8,7,1,0.000063000,0.000062768
9,8,1,0.000070000,0.000069973
10,9,1,0.000033000,0.000032610
11,10,1,0.000019000,0.000017828
12,11,1,0.000025000,0.000025320
13,12,1,0.000029000,0.000028656
14,13,1,0.000016000,0.000016090
15,14,1,0.000040000,0.000040030
16,15,1,0.000017000,0.000017290
17,16,1,0.000019000,0.000019005
18,17,1,0.000023000,0.000022193
19,18,1,0.000040000,0.000039125
20,19,1,0.000019000,0.000019007
