run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000040000,0.000039524
2,1,1,0.000016000,0.000015576
3,2,1,0.000017000,0.000017019
4,3,1,0.000018000,0.000018356
5,4,1,0.000017000,0.000016685
6,5,1,0.000017000,0.000017273
7,6,1,0.000015000,0.000015238
8,7,1,0.000015000,0.000015294
9,8,1,0.000017000,0.000015990
10,9,1,0.000013000,0.000012274
11,10,1,0.000016000,0.000015339
12,11,1,0.000015000,0.000014932
13,12,1,0.000014000,0.000014192
14,13,1,0.000016000,0.000015427
15,14,1,0.000014000,0.000014001
16,15,1,0.000015000,0.000014684
17,16,1,0.000016000,0.000015771
18,17,1,0.000016000,0.000015008
19,18,1,0.000014000,0.000013470
20,19,1,0.000014000,0.000013449
