run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000156000,0.000153785
2,1,1,0.000097000,0.000096011
3,2,1,0.000075000,0.000074270
4,3,1,0.000067000,0.000066384
5,4,1,0.000065000,0.000064310
6,5,1,0.000068000,0.000067612
7,6,1,0.000071000,0.000071109
8,7,1,0.000063000,0.000063425
9,8,1,0.000070000,0.000070149
10,9,1,0.000065000,0.000065027
11,10,1,0.000071000,0.000070473
12,11,1,0.000070000,0.000069727
13,12,1,0.000099000,0.000098703
14,13,1,0.000062000,0.000062068
15,14,1,0.000068000,0.000067450
16,15,1,0.000068000,0.000066905
17,16,1,0.000065000,0.000064259
18,17,1,0.000071000,0.000070582
19,18,1,0.000069000,0.000068574
20,19,1,0.000066000,0.000065719
