run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001127000,0.001125897
2,1,1,0.001147000,0.001147208
3,2,1,0.001018000,0.001017753
4,3,1,0.001119000,0.001119299
5,4,1,0.001011000,0.001010619
6,5,1,0.001193000,0.001192612
7,6,1,0.001033000,0.001032581
8,7,1,0.001140000,0.001140293
9,8,1,0.001083000,0.001082231
10,9,1,0.001108000,0.001108182
11,10,1,0.001125000,0.001124277
12,11,1,0.001116000,0.001115747
13,12,1,0.001400000,0.001399864
14,13,1,0.001218000,0.001217168
15,14,1,0.001113000,0.001113236
16,15,1,0.001163000,0.001162764
17,16,1,0.001005000,0.001005328
18,17,1,0.001169000,0.001168873
19,18,1,0.001133000,0.001133413
20,19,1,0.001117000,0.001116366
