run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.015968000,0.015967002
2,1,1,0.015906000,0.015906150
3,2,1,0.005868000,0.005866857
4,3,1,0.129179000,0.129187422
5,4,1,0.010644000,0.010643263
6,5,1,0.032819000,0.032818459
7,6,1,0.036578000,0.036576851
8,7,1,0.149298000,0.149303516
9,8,1,0.397720000,0.397718516
10,9,1,0.090387000,0.090386028
11,10,1,0.032129000,0.032128187
12,11,1,0.112319000,0.112318558
13,12,1,0.075536000,0.075534736
14,13,1,0.043264000,0.043263134
15,14,1,0.062641000,0.062639493
16,15,1,0.057780000,0.057779394
17,16,1,0.003027000,0.003026293
18,17,1,0.162124000,0.162132497
19,18,1,0.027969000,0.027968036
20,19,1,0.022680000,0.022679006
