run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.004434000,0.004432698
2,1,1,0.004862000,0.004861203
3,2,1,0.002176000,0.002175505
4,3,1,0.012704000,0.012703169
5,4,1,0.003701000,0.003700963
6,5,1,0.007044000,0.007043646
7,6,1,0.006447000,0.006446916
8,7,1,0.002791000,0.002790366
9,8,1,0.005021000,0.005020586
10,9,1,0.003797000,0.003796597
11,10,1,0.008760000,0.008760269
12,11,1,0.002682000,0.002681379
13,12,1,0.003274000,0.003274056
14,13,1,0.001638000,0.001637373
15,14,1,0.004320000,0.004319717
16,15,1,0.001320000,0.001319679
17,16,1,0.003316000,0.003315874
18,17,1,0.001830000,0.001829794
19,18,1,0.002763000,0.002763301
20,19,1,0.003441000,0.003440878
