run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001503000,0.001502676
2,1,1,0.001361000,0.001360839
3,2,1,0.004958000,0.004958103
4,3,1,0.002345000,0.002344516
5,4,1,0.001272000,0.001272237
6,5,1,0.001897000,0.001896096
7,6,1,0.002966000,0.002966340
8,7,1,0.003755000,0.003754512
9,8,1,0.005282000,0.005281374
10,9,1,0.005693000,0.005692534
11,10,1,0.003756000,0.003755835
12,11,1,0.003007000,0.003006109
13,12,1,0.003692000,0.003691242
14,13,1,0.001334000,0.001333579
15,14,1,0.002670000,0.002669571
16,15,1,0.003238000,0.003237471
17,16,1,0.002249000,0.002248607
18,17,1,0.002473000,0.002471937
19,18,1,0.003649000,0.003648550
20,19,1,0.001156000,0.001156711
