run,seed,success,cpu_seconds,wall_seconds
1,0,0,162.282818000,162.286436429
2,1,0,162.664234000,162.668065702
3,2,0,163.424661000,163.428649506
4,3,0,161.220078000,161.223477197
5,4,0,162.788895000,162.792445920
6,5,0,160.958590000,160.962633332
7,6,0,162.578333000,162.585898592
8,7,0,163.215925000,163.219717661
9,8,0,161.840885000,161.844373567
10,9,0,161.571556000,161.575522257
11,10,0,162.048462000,162.052483833
12,11,0,162.329616000,162.332971294
13,12,0,161.514802000,161.518607195
14,13,0,161.575124000,161.578755868
15,14,0,160.609610000,160.612598952
16,15,0,163.131721000,163.135361073
17,16,0,161.234137000,161.237763190
18,17,0,162.948865000,162.951910483
19,18,0,162.954806000,162.961500111
20,19,0,162.257182000,162.260989059
