run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001420000,0.001418743
2,1,1,0.001383000,0.001382305
3,2,1,0.001933000,0.001933109
4,3,1,0.001533000,0.001531961
5,4,1,0.001907000,0.001907200
6,5,1,0.001365000,0.001364834
7,6,1,0.003482000,0.003481731
8,7,1,0.001450000,0.001449323
9,8,1,0.002028000,0.002027438
10,9,1,0.001456000,0.001455431
11,10,1,0.001253000,0.001252557
12,11,1,0.001182000,0.001181176
13,12,1,0.001651000,0.001650343
14,13,1,0.002662000,0.002661736
15,14,1,0.004398000,0.004398286
16,15,1,0.001311000,0.001310231
17,16,1,0.001819000,0.001818971
18,17,1,0.002044000,0.002043065
19,18,1,0.001881000,0.001880558
20,19,1,0.001999000,0.001999487
