run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.021919000,0.021918238
2,1,1,0.021758000,0.021757374
3,2,1,0.006188000,0.006187348
4,3,1,0.016875000,0.016874273
5,4,1,0.031340000,0.031337580
6,5,1,0.002921000,0.002920036
7,6,1,0.013057000,0.013056204
8,7,1,0.020842000,0.020841749
9,8,1,0.010464000,0.010462483
10,9,1,0.005902000,0.005902585
11,10,1,0.038882000,0.038881010
12,11,1,0.005545000,0.005544159
13,12,1,0.003366000,0.003365525
14,13,1,0.003852000,0.003852345
15,14,1,0.006505000,0.006504356
16,15,1,0.011928000,0.011927306
17,16,1,0.027328000,0.027326793
18,17,1,0.015993000,0.015991922
19,18,1,0.016574000,0.016573121
20,19,1,0.011879000,0.011878249
