run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.024355000,0.024352907
2,1,1,0.027994000,0.028005130
3,2,1,0.027888000,0.027887181
4,3,1,0.019695000,0.019694537
5,4,1,0.016965000,0.016963848
6,5,1,0.007549000,0.007548766
7,6,1,0.008878000,0.008877100
8,7,1,0.043332000,0.043331247
9,8,1,0.051006000,0.051005311
10,9,1,0.007987000,0.007986706
11,10,1,0.013339000,0.013338761
12,11,1,0.024932000,0.024931945
13,12,1,0.029124000,0.029124002
14,13,1,0.029286000,0.029285366
15,14,1,0.049932000,0.049930954
16,15,1,0.044259000,0.044257839
17,16,1,0.027812000,0.027811936
18,17,1,0.009683000,0.009682443
19,18,1,0.016526000,0.016525622
20,19,1,0.082263000,0.082282363
