run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.002008000,0.002007338
2,1,1,0.001992000,0.001992171
3,2,1,0.002334000,0.002333487
4,3,1,0.002162000,0.002162107
5,4,1,0.002742000,0.002741163
6,5,1,0.002511000,0.002510412
7,6,1,0.002693000,0.002692547
8,7,1,0.002148000,0.002147082
9,8,1,0.002331000,0.002331270
10,9,1,0.002617000,0.002617241
11,10,1,0.002410000,0.002409211
12,11,1,0.002316000,0.002316462
13,12,1,0.002295000,0.002295195
14,13,1,0.002002000,0.002001041
15,14,1,0.002251000,0.002250416
16,15,1,0.002673000,0.002671462
17,16,1,0.002653000,0.002652438
18,17,1,0.001973000,0.001972654
19,18,1,0.002311000,0.002310768
20,19,1,0.002150000,0.002149792
