run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001842000,0.001840324
2,1,1,0.001782000,0.001781774
3,2,1,0.001773000,0.001772758
4,3,1,0.001766000,0.001765756
5,4,1,0.001868000,0.001867784
6,5,1,0.001865000,0.001864552
7,6,1,0.001781000,0.001780089
8,7,1,0.001789000,0.001788233
9,8,1,0.001922000,0.001921588
10,9,1,0.001817000,0.001816699
11,10,1,0.001928000,0.001928100
12,11,1,0.001884000,0.001884150
13,12,1,0.001735000,0.001735329
14,13,1,0.001708000,0.001707666
15,14,1,0.001770000,0.001769453
16,15,1,0.001770000,0.001769851
17,16,1,0.001777000,0.001776542
18,17,1,0.001641000,0.001639842
19,18,1,0.001772000,0.001770978
20,19,1,0.002238000,0.002237001
