run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.010567000,0.010564605
2,1,1,0.010051000,0.010050087
3,2,1,0.013027000,0.013026162
4,3,1,0.011177000,0.011176484
5,4,1,0.003921000,0.003920692
6,5,1,0.009306000,0.009305655
7,6,1,0.006375000,0.006374771
8,7,1,0.019118000,0.019118316
9,8,1,0.007466000,0.007465320
10,9,1,0.009117000,0.009116781
11,10,1,0.010593000,0.010592096
12,11,1,0.015644000,0.015643490
13,12,1,0.011074000,0.011073435
14,13,1,0.010105000,0.010111139
15,14,1,0.013695000,0.013694952
16,15,1,0.021278000,0.021282873
17,16,1,0.014199000,0.014198400
18,17,1,0.027392000,0.027391799
19,18,1,0.025737000,0.025743551
20,19,1,0.013626000,0.013625651
