run,seed,success,cpu_seconds,wall_seconds
1,0,1,5.318822000,5.318947824
2,1,1,5.321061000,5.321109157
3,2,1,8.742603000,8.742707704
4,3,1,10.108050000,10.108238322
5,4,1,22.823439000,22.824310384
6,5,1,4.025199000,4.025244820
7,6,1,10.836301000,10.836416879
8,7,1,5.558079000,5.562974670
9,8,1,23.202554000,23.203497638
10,9,1,4.802525000,4.802596731
11,10,1,10.938575000,10.938829265
12,11,1,7.044686000,7.044805387
13,12,1,5.743475000,5.743577692
14,13,1,7.789829000,7.789932709
15,14,1,6.069508000,6.069597620
16,15,1,6.022645000,6.022695291
17,16,1,22.144430000,22.145364254
18,17,1,4.784802000,4.784849559
19,18,1,7.248247000,7.248329790
20,19,1,4.252721000,4.252755475
