run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.006237000,0.006235257
2,1,1,0.006032000,0.006031182
3,2,1,0.009727000,0.009734368
4,3,1,0.004466000,0.004466445
5,4,1,0.007222000,0.007222266
6,5,1,0.006197000,0.006195957
7,6,1,0.014145000,0.014144912
8,7,1,0.004920000,0.004919769
9,8,1,0.013232000,0.013231112
10,9,1,0.004760000,0.004760353
11,10,1,0.006682000,0.006682145
12,11,1,0.008248000,0.008248103
13,12,1,0.014472000,0.014471748
14,13,1,0.007231000,0.007230704
15,14,1,0.007539000,0.007537754
16,15,1,0.018800000,0.018800077
17,16,1,0.007804000,0.007802703
18,17,1,0.010847000,0.010846257
19,18,1,0.002495000,0.002493984
20,19,1,0.005972000,0.005971607
