run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.002367000,0.002366138
2,1,1,0.002328000,0.002327625
3,2,1,0.003587000,0.003586398
4,3,1,0.002438000,0.002437541
5,4,1,0.004137000,0.004136678
6,5,1,0.002660000,0.002660051
7,6,1,0.003378000,0.003377601
8,7,1,0.002519000,0.002519070
9,8,1,0.003639000,0.003638303
10,9,1,0.004795000,0.004794537
11,10,1,0.002628000,0.002627304
12,11,1,0.002954000,0.002954112
13,12,1,0.002820000,0.002819718
14,13,1,0.002365000,0.002364456
15,14,1,0.002620000,0.002619669
16,15,1,0.002638000,0.002638381
17,16,1,0.002557000,0.002556775
18,17,1,0.002299000,0.002299178
19,18,1,0.003850000,0.003849523
20,19,1,0.003437000,0.003436624
