run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.102985000,0.102986429
2,1,1,0.107682000,0.107689046
3,2,1,0.040406000,0.040404576
4,3,1,0.230814000,0.230812491
5,4,1,0.280617000,0.280614784
6,5,1,0.622178000,0.622185142
7,6,1,0.140578000,0.140576214
8,7,1,0.153929000,0.153927875
9,8,1,0.127261000,0.127271896
10,9,1,0.206484000,0.206488552
11,10,1,0.415426000,0.415431890
12,11,1,0.239465000,0.239464009
13,12,1,0.066043000,0.066048762
14,13,1,0.067826000,0.067825490
15,14,1,0.017433000,0.017438946
16,15,1,0.669705000,0.669704222
17,16,1,0.174045000,0.174043959
18,17,1,0.178538000,0.178548843
19,18,1,0.347892000,0.347906464
20,19,1,0.260938000,0.260935760
