run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.002236000,0.002234330
2,1,1,0.001902000,0.001900887
3,2,1,0.002418000,0.002417504
4,3,1,0.002602000,0.002600655
5,4,1,0.002127000,0.002126689
6,5,1,0.002267000,0.002266873
7,6,1,0.001875000,0.001873671
8,7,1,0.002246000,0.002245457
9,8,1,0.002619000,0.002618348
10,9,1,0.002472000,0.002471383
11,10,1,0.002142000,0.002141684
12,11,1,0.001827000,0.001826636
13,12,1,0.002255000,0.002254262
14,13,1,0.002393000,0.002392309
15,14,1,0.001948000,0.001947401
16,15,1,0.002837000,0.002836082
17,16,1,0.002475000,0.002474906
18,17,1,0.002613000,0.002612677
19,18,1,0.002031000,0.002031175
20,19,1,0.001751000,0.001751303
