run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000254000,0.000252822
2,1,1,0.000232000,0.000231519
3,2,1,0.000033000,0.000032615
4,3,1,0.000110000,0.000110381
5,4,1,0.000055000,0.000054987
6,5,1,0.000111000,0.000110749
7,6,1,0.000050000,0.000049549
8,7,1,0.000052000,0.000051640
9,8,1,0.000027000,0.000026210
10,9,1,0.000059000,0.000058948
11,10,1,0.000336000,0.000336222
12,11,1,0.000038000,0.000037894
13,12,1,0.000232000,0.000232105
14,13,1,0.000357000,0.000356430
15,14,1,0.000344000,0.000344052
16,15,1,0.000048000,0.000047833
17,16,1,0.000113000,0.000112723
18,17,1,0.000114000,0.000114097
19,18,1,0.000048000,0.000047384
20,19,1,0.000022000,0.000021748
