run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000047000,0.000045883
2,1,1,0.000019000,0.000018845
3,2,1,0.000021000,0.000020920
4,3,1,0.000021000,0.000020170
5,4,1,0.000021000,0.000020133
6,5,1,0.000020000,0.000019411
7,6,1,0.000020000,0.000018979
8,7,1,0.000020000,0.000019566
9,8,1,0.000019000,0.000018798
10,9,1,0.000018000,0.000017645
11,10,1,0.000020000,0.000019382
12,11,1,0.000018000,0.000018496
13,12,1,0.000019000,0.000019055
14,13,1,0.000018000,0.000018312
15,14,1,0.000017000,0.000017462
16,15,1,0.000018000,0.000018422
17,16,1,0.000016000,0.000016285
18,17,1,0.000018000,0.000018237
19,18,1,0.000018000,0.000017563
20,19,1,0.000019000,0.000018543
